Nom,Prix,Description,Isbn,Photo,Editeur,Auteur,Categorie
"Le grand livre de nettoyage, protection et prévention énergétique des personnes et des lieux",28.0,"Comment vous nettoyer, vous et votre habitation, des énergies négatives, des entités, des êtres désincarnés, des sorts, des incorporations et autres nuisances qui viennent perturber votre bien-être et votre santé ? Cet ouvrage va vous permettre de remédier à ces nuisances et propose également des solutions aux vols d&#39énergies, aux parasites, aux charmes, aux implants et à la réparation de vos erreurs... Pour tout cela, il explique les remèdes, techniques et protocoles qui sont à la fois simples, applicables par tous et totalement novateurs. De plus, il aborde des thèmes importants comme la protection contre les énergies et entités nuisibles, le nettoyage des lieux, le nettoyage en profondeur des individus et le passage des âmes. Toutes les techniques expliquées dans ce livre sont originales. Enfin, il nous explique comment prévenir toutes ces nuisances, ce qui est totalement inédit : vous apprendrez ainsi à éviter, ou au moins à limiter, l&#39arrivée de ces malversations dans votre vie...",978-2813221285,https://m.media-amazon.com/images/I/61gYEdgqX9L._SY522_.jpg,Les éditions Trédaniel; Illustrated édition (8 février 2020),Luc Bodin,Meditation
L&#39art de l&#39intention: Optimiser votre pratique Reiki,11.95,"Avec ce guide essentiel, explorez le pouvoir de l’intention dans la pratique du Reiki. Ce livre regorge de milliers d’intentions pour plus de 150 sujets, offrant une boîte à outils complète pour optimiser votre pratique Reiki. Découvrez comment affiner vos intentions peut transformer radicalement votre approche de la guérison énergétique, vous permettant d’élever, d’harmoniser et d’enrichir chaque séance. Plongez dans cette exploration de la guérison holistique et laissez-vous inspirer par les possibilités infinies de l’intention.",978-1304374837,https://m.media-amazon.com/images/I/71eL5ElYsRL._SY522_.jpg,Lulu Press (15 mai 2024),Isabel S Churchill,Meditation
"Méditer, jour après jour",7.74,"NB : Windows Media Player vous indiquera que le CD est vide, ceci n&#39est pas dû à un défaut du produit mais à un problème lié à Windows Media Player.

«Un livre magnifique, qui aide à vivre.»
Frédéric Lenoir, France Culture

Publié en septembre 2011, «Méditer jour après jour» a été réimprimé 10 fois et s&#39est écoulé à plus de 250 000 exemplaires.
En tête des meilleures ventes depuis plus de 100 semaines, c&#39est aujourd&#39hui le livre de Christophe André le plus vendu.

Une méthode accessible, fondée sur la pratique personnelle de Christophe André, «Méditer, jour après jour» est illustré par un choix de tableaux et contient un CD de méditations guidées, conçues et lues par l&#39auteur.


«Méditer, ce n&#39est pas se couper du monde, mais au contraire se rapprocher de lui pour le comprendre, l&#39aimer et le changer. C&#39est aussi un moyen, accessible à tous, de cultiver la sérénité et le goût du bonheur. Cet ouvrage est conçu comme un manuel d&#39initiation à la pleine conscience, la plus fascinante des méthodes de méditation, étudiée et validée par la recherche scientifique.

Au travers de 25 leçons, vous aborderez l&#39essentiel. Depuis les bases : comment utiliser la respiration, le corps, la conscience de l&#39instant présent ; jusqu&#39aux méditations approfondies : faire face à la souffrance, stabiliser ses émotions, construire la paix de l&#39esprit et du coeur...»

Ce manuel pratique et poétique comporte :

Un CD au format MP3 pour pratiquer
Des textes pour comprendre
Des peintures pour ressentir


Important : le CDmp3 qui vous est offert a les mêmes fonctions qu&#39une clef USB. Il permet de mettre sur un même support l&#39équivalent de 3 CDs classiques. Vous devez l&#39insérer dans un ordinateur ou une chaîne HI-FI récente. Veillez à mettre à jour vos logiciels et vérifiez vos pare-feux.
Bonne écoute !

Vous pouvez retrouver Christophe André sur son site web, sur Facebook, ainsi que sur son blog.",978-2913366374,https://m.media-amazon.com/images/I/81Bl8gB6pIL._SY522_.jpg,L&#39Iconoclaste (6 octobre 2011),Christophe André,Meditation
Consolations,8.9,"Un livre qui répare et qui console.
"" Voilà six ans, je suis tombé malade. Comme toutes les personnes menacées par la mort, j&#39ai trouvé que la vie était belle. Et j&#39ai découvert que j&#39avais un besoin immense de consolation. ""
Chagrin, maladie, deuil, échec ou simple spleen, les petites et grandes épreuves rythment nos vies. Comment aider ses proches ou s&#39aider soi-même face à l&#39adversité ? Dans ce récit intime et lumineux, qui agit comme un baume sur nos blessures, Christophe André nous donne des clés pour retrouver le chemin de la vie.",978-2493909558,https://m.media-amazon.com/images/I/71jj-5cP32L._SY522_.jpg,Collection Proche (25 janvier 2024),Christophe André,Meditation
90 Sophronisations Créatives,12.73,"Dans "" 90 Sophronisations Créatives"", l&#39auteure, Séverine CARQUEVILLE, partage passionnément sa décennie d&#39expérience en sophrologie.
Ce voyage captivant vers la découverte de soi est basé sur 15 thèmes essentiels de transformation personnelle, chaque thème contenant 6 sophronisations créatives uniques pour éveiller l&#39esprit et l&#39âme soit 90 sophronisations au total.

Que vous souhaitiez vaincre la peur, libérer la colère, cultiver la sérénité, trouver l&#39apaisement, augmenter l&#39énergie, renforcer la confiance en soi, apprendre à relativiser, opérer une métamorphose intérieure, gérer ses émotions, apaiser la douleur, nourrir l&#39optimisme, améliorer le sommeil, se préparer à une occasion importante, lâcher prise ou simplement prendre sa place dans ce monde, ce livre vous guidera avec bienveillance à travers ces parcours de transformation.

Plongez dans la sophronisation créative, explorez ces thèmes profonds et découvrez les trésors cachés de votre être.
Chaque sophronisation est une opportunité de vous épanouir et de devenir l&#39architecte de votre propre réalité intérieure.

Ce livre est le compagnon idéal pour votre voyage intérieur avec la sophronisation. Il vous offre un moyen puissant d&#39explorer votre monde intérieur, de développer vos capacités et de vous épanouir pleinement. Plongez dans ces pages et embarquez pour un voyage de découverte, de transformation et de croissance personnelle.",979-8866517794,https://m.media-amazon.com/images/I/61DWWjdfKEL._SY522_.jpg,Independently published (24 novembre 2023),Séverine Carqueville,Meditation
Cohérence cardiaque 3.6.5 - 2e édition,17.7,"Cohérence cardiaque 3.6.5, la méthode antistress la + simple du monde
Révélée par le Dr David Servan-Schreiber, la cohérence cardiaque est une pratique thérapeutique reconnue par la science et conseillée par les médecins. Cette pratique, gratuite comme l&#39air et inspirante, est basée sur une respiration rythmée.
Ce livre vous apprend à l&#39intégrer à votre quotidien pour qu&#39elle vous délivre tous ses bienfaits.
3.6.5 c&#39est...
3 fois par jour, 6 respirations par minute pendant 5 minutes
Les bénéfices de la cohérence cardiaque :
• Gestion du stress, de l&#39anxiété et de leurs conséquences
• Meilleur sommeil
• Diminution des fringales, perte des kilos émotionnels
• Mise à distance des émotions négatives
• Diminution du risque cardio-vasculaire
• Amélioration de l&#39apprentissage
• Aide à la prise de décision",978-2365493833,https://m.media-amazon.com/images/I/61RUPFYohWL._SY522_.jpg,Thierry Souccar; 2e édition (28 octobre 2019),David O&#39Hare,Meditation
"Les 13 Rayons Sacrés, une initiation à notre divinité",19.62,"Se souvenir de Qui Je Suis et ne plus jamais s’en écarter. Accepter pleinement son incarnation sur cette Terre et intégrer que Je Suis bien plus qu’un simple être humain. Voici la conscience qui s’installe en vous et ne vous quitte plus, grâce aux 13 Rayons Sacrés.
Les 13 Rayons Sacrés vous emmènent et vous propulsent à révéler et reconnaître en vous votre véritable nature, la Conscience Une et Universelle, à l’origine du Tout.
Avec les 13 Rayons Sacrés, vous entrez dans le monde de l’énergie divine, en conscience. Vous allez mettre en action un multi-potentiel déjà à votre disposition, sans condition et sans limite. Il s’agit ici de faire advenir, dans votre existence, la conscience de votre nature profonde, l’être divin venu faire l’expérience de l’être humain.
Par la lecture de ce livre, l’intégration des décrets, l’écoute des méditations et soins proposés, vous activerez et recevrez en vous toute la puissante énergie des Rayons Sacrés. Elle vous ramènera à votre état naturel, votre état originel : un véritable retour à l’Unité !",978-2959368608,https://m.media-amazon.com/images/I/61WVjc4yhXL._SY522_.jpg,Auto-édition (23 mai 2024),Catherine Satra Le Bris,Meditation
Calme et attentif comme une grenouille (NED),7.87,"Le livre qui change la vie des enfants... et des parents! La Nouvelle édition est arrivée.

« Un cadeau dont les enfants se serviront toute leur vie » Christophe André

« Un drôle de livre, clair et concret, séduisant » Pomme d’api

« La voix douce de Sara Giraudeau aide els enfants stressés, dispersés ou anxieux à se recentrer et s’apaiser. » Le Monde

N°1 des livres de méditation pour les enfants : Une méthode simple et qui marche!

Les enfants d’aujourd’hui sont souvent agités, dispersés, stressés. Comment les aider à s’apaiser ? Comment leur apprendre à se concentrer ? La méditation est un outil simple et efficace. Elle s’adapte parfaitement aux besoins des petits et leur procure des bénéfices immédiats. Ce livre original et plein de charme propose de brefs exercices pour tous les jours. Il est destiné aux enfants de 4 à 10 ans et à leurs parents.

Accompagné d’un CD audio pour les enfants : des exercices brefs et simples qui permettent de gérer toutes sortes de situations : quand on est énervé, stressé ou qu’on n’arrive pas à dormir.

A l’occasion de son cinquième anniversaire, le livre « Calme et attentif comme une grenouille » fait peau neuve et propose une vraie nouvelle édition avec :
- un nouveau chapitre de conseils pratiques,
- une nouvelle introduction racontant l’incroyable succès de la méthode à travers le monde
- Cinq nouvelles méditations inédites ajoutées au CD",978-2352046417,https://m.media-amazon.com/images/I/61SUVbB+MhL._SY522_.jpg,Les Arènes; Illustrated édition (23 août 2017),Eline Snel,Meditation
"L&#39Intelligence Émotionnelle: Comment garder son calme, gérer le stress et comprendre les gens grâce à des méthodes efficaces",12.9,"Développez votre intelligence émotionnelle grâce à nos conseils!
Voudriez-vous être capable de gérer vos émotions?

Vous êtes à la recherche d&#39un plan d&#39action qui vous aidera à réduire les conflits et les comportements négatifs? Aimeriez-vous que vos journées soient caractérisées par l&#39abondance de positivité?

Beaucoup de gens ne vivent leur vie qu&#39à moitié, dominés par leurs émotions, et cela peut avoir de lourdes conséquences sur leur état d&#39esprit. Les émotions devraient être un moyen d&#39obtenir des informations sur les événements que nous traversons. Découvrez comment lire, gérer et utiliser les émotions pour développer votre intelligence émotionnelle! Êtes-vous prêt à commencer ce voyage qui changera la manière de voir vos émotions? Dans ce livre, vous apprendrez à analyser vos émotions, à contrôler vos comportements et à communiquer efficacement!",979-8730724921,https://m.media-amazon.com/images/I/61b2YQjTHIL._SY522_.jpg,Independently published (30 mars 2021),Viola Di Russo,Meditation
"L&#39Intelligence Émotionnelle: Comment garder son calme, gérer le stress et comprendre les gens grâce à des méthodes efficaces",12.9,"Développez votre intelligence émotionnelle grâce à nos conseils!
Voudriez-vous être capable de gérer vos émotions?

Vous êtes à la recherche d&#39un plan d&#39action qui vous aidera à réduire les conflits et les comportements négatifs? Aimeriez-vous que vos journées soient caractérisées par l&#39abondance de positivité?

Beaucoup de gens ne vivent leur vie qu&#39à moitié, dominés par leurs émotions, et cela peut avoir de lourdes conséquences sur leur état d&#39esprit. Les émotions devraient être un moyen d&#39obtenir des informations sur les événements que nous traversons. Découvrez comment lire, gérer et utiliser les émotions pour développer votre intelligence émotionnelle! Êtes-vous prêt à commencer ce voyage qui changera la manière de voir vos émotions? Dans ce livre, vous apprendrez à analyser vos émotions, à contrôler vos comportements et à communiquer efficacement!",979-8730724921,https://m.media-amazon.com/images/I/61b2YQjTHIL._SY522_.jpg,Independently published (30 mars 2021),Viola Di Russo,Meditation
Nettoyage et protection énergétique des personnes et des lieux,18.0,"Remèdes, techniques et protocoles
Un livre pratique présentant de nombreux remèdes, techniques et protocoles applicables par tous pour le nettoyage de soi-même et de son habitation en ce qui concerne les énergies négatives, les entités, les êtres désincarnés et autres nuisances du monde subtil.",978-2813209757,https://m.media-amazon.com/images/I/517dF1zl6dL._SY522_.jpg,Les éditions Trédaniel (23 septembre 2016),Luc Bodin,Meditation
Petit traité de vie intérieure,7.7,""" De tous mes livres de philosophie et de spiritualité, celui-ci est certainement le plus accessible, mais sans doute aussi le plus utile. Car ce n&#39est pas un savoir théorique que je cherche à transmettre, mais une connaissance pratique, la plus essentielle qui soit : comment mener une vie bonne, heureuse, en harmonie avec soi-même et avec les autres.
Exister est un fait, vivre est un art. Tout le chemin de la vie, c&#39est passer de l&#39ignorance à la connaissance, de la peur à l&#39amour. ""
Frédéric Lenoir",978-2266215299,https://m.media-amazon.com/images/I/61t4T2pOi4L._SY522_.jpg,Pocket (20 septembre 2012),Frédéric Lenoir,Meditation
Le miracle de la pleine conscience,6.2,"La Pleine Conscience est le miracle grâce auquel nous pouvons vivre pleinement chaque instant de la vie, que ce soit en mangeant une mandarine, en jouant avec des enfants ou en faisant la vaisselle. Les principes simples et directs qu&#39énonce le célèbre maître zen Thich Nhat Hanh sont universels et chacun peut y découvrir des trésors. Par cet enseignement, où méditation et action ne sont pas séparées, nous sommes invités à redécouvrir la véritable beauté de la vie au fil de notre quotidien, à apprécier chaque minute, chaque seconde du miracle de la réalité. Le miracle de la Pleine Conscience nous apprend à retrouver l&#39émerveillement de l&#39enfant devant le monde et à nous reposer dans le calme et la paix de notre nature profonde.",978-2290011072,https://m.media-amazon.com/images/I/61IZa9jN7jL._SY522_.jpg,J&#39ai lu (20 octobre 2008),Thich Nhat Hanh,Meditation
La Méthode T.R.E pour se remettre d&#39un stress extrême,7.56,"Cet ouvrage présente une méthode simple de récupération après un stress intense, qui va vous surprendre. Elle se base sur une observation : les mammifères récupèrent d&#39une agression en tremblant le temps nécessaire à évacuer toute tension.
Cette méthode novatrice de libération des traumas baptisée T.R.E (Trauma Releasing Exercices), nous l&#39avons découverte lors d&#39une conférence internationale à Bruxelles et nous avons été surpris de ressentir un bien-être immédiat accompagné d&#39une grande sérénité.
Nous encourageons chaque personne à tenter cette expérience très simple sur une période de quelques semaines afin d&#39en ressentir pleinement les bénéfices. Les personnes exposées régulièrement à des situations difficiles ou témoins de traumatismes, tel le personnel soignant, accumulent jour après jour des tensions sans forcément en prendre conscience. Elles tireront un grand bénéfice des quelques minutes quotidiennes consacrées à la mise en pratique des exercices T.R.E.
Les thérapeutes spécialisés dans le stress post-traumatique trouveront ici un outil efficace pour libérer physiquement le corps de son stress en complément des techniques énergétiques qui, elles, s&#39adressent prioritairement au cerveau émotionnel.",978-2365490740,https://m.media-amazon.com/images/I/61cyH6E3sXL._SY522_.jpg,Thierry Souccar (20 mars 2014),David Berceli,Meditation
Merci Univers gratitude: le carnet de gratitude à remplir pour toute la famille I carnet pour consolider sa gratitude au quotidien livre à compléter I papier crème 200pages,15.01,"Bienvenue dans une nouvelle dimension de l&#39être, de son de bien-être et d&#39amour. Ce journal à compléter tous les jours pendant 30 jours par 90 jours de défi va vous permettre de mieux vous connaître quotidiennement ( notamment devant les choses qui vous remplisse de joie) pour vous animer un peu plus chaque jour. Vous y trouverez des exemples d&#39affirmations qui augmenteront vos sentiments de gratitude et n&#39hésitez pas à rajouter vos propres sentiments sur les pages vierges à compléter, jusqu&#39à ce que vous soyez envahi d&#39une énergie intense de bonheur et de gratitude.
Essayez de tenir une routine chaque jour, pour atteindre votre objectif de 3o jours par 90 jours Allez à vos marques Partez .
Dites-nous ce que vous avez ressenti pendant ces 3o jours pour partager votre expérience.",979-8654019509,https://m.media-amazon.com/images/I/41xY2fK+FFL.jpg,Independently published (14 juin 2020),collection Leslie Matthew,Meditation
The Silva Mind Control Method: The Revolutionary Program by the Founder of the World&#39s Most Famous Mind Control Course,17.91,"The revolutionary program that teaches you how to use meditation and visualization to change your life.

First published in 1978, The Silva Mind Control Method has helped millions of people create better, happier, and more successful lives. Based on the extraordinary course pioneered by José Silva in the 1960s, this accessible guidebook uses meditation and visualization to help you alleviate stress, overcome bad habits and emotional insecurity, increase creativity, develop concentration, harness your dreams, and deepen your relationships. Featuring transformative advice and fascinating case studies, this revolutionary book teaches you to use your mind at a deeper and more effective level and reveal its extraordinary power.",978-1982185602,https://m.media-amazon.com/images/I/71e4Yk2kkeL._SY522_.jpg,Gallery Books (19 avril 2022),Jose Silva,Meditation
"The Daily Stoic: 366 Meditations on Wisdom, Perseverance, and the Art of Living: Featuring new translations of Seneca, Epictetus, and Marcus Aurelius",10.92,"THE SUNDAY TIMES BESTSELLER
&#39I read this book every day&#39 - Jake Humphrey, author of High Performance

&#39A generous gift of guidance&#39 - Maria Popova, editor of Brain Pickings

&#39A richly rewarding spring of practical wisdom to help you focus on what&#39s in your control, eliminate false and limiting beliefs, and take more effective action.&#39 - Jack Canfield, co-author of the Chicken Soup for the Soul® series

Daily doses of practical, uplifting philosophy from the bestselling author of The Obstacle is the Way",978-1781257654,https://m.media-amazon.com/images/I/81GatW-O58L._SY522_.jpg,Profile Books Ltd; Main édition (27 octobre 2016),Ryan Holiday,Meditation
"L&#39Intelligence Émotionnelle: Comment garder son calme, gérer le stress et comprendre les gens grâce à des méthodes efficaces",12.9,"Développez votre intelligence émotionnelle grâce à nos conseils!
Voudriez-vous être capable de gérer vos émotions?

Vous êtes à la recherche d&#39un plan d&#39action qui vous aidera à réduire les conflits et les comportements négatifs? Aimeriez-vous que vos journées soient caractérisées par l&#39abondance de positivité?

Beaucoup de gens ne vivent leur vie qu&#39à moitié, dominés par leurs émotions, et cela peut avoir de lourdes conséquences sur leur état d&#39esprit. Les émotions devraient être un moyen d&#39obtenir des informations sur les événements que nous traversons. Découvrez comment lire, gérer et utiliser les émotions pour développer votre intelligence émotionnelle! Êtes-vous prêt à commencer ce voyage qui changera la manière de voir vos émotions? Dans ce livre, vous apprendrez à analyser vos émotions, à contrôler vos comportements et à communiquer efficacement!",979-8730724921,https://m.media-amazon.com/images/I/61b2YQjTHIL._SY522_.jpg,Independently published (30 mars 2021),Viola Di Russo,Meditation
"L&#39Intelligence Émotionnelle: Comment garder son calme, gérer le stress et comprendre les gens grâce à des méthodes efficaces",12.9,"Développez votre intelligence émotionnelle grâce à nos conseils!
Voudriez-vous être capable de gérer vos émotions?

Vous êtes à la recherche d&#39un plan d&#39action qui vous aidera à réduire les conflits et les comportements négatifs? Aimeriez-vous que vos journées soient caractérisées par l&#39abondance de positivité?

Beaucoup de gens ne vivent leur vie qu&#39à moitié, dominés par leurs émotions, et cela peut avoir de lourdes conséquences sur leur état d&#39esprit. Les émotions devraient être un moyen d&#39obtenir des informations sur les événements que nous traversons. Découvrez comment lire, gérer et utiliser les émotions pour développer votre intelligence émotionnelle! Êtes-vous prêt à commencer ce voyage qui changera la manière de voir vos émotions? Dans ce livre, vous apprendrez à analyser vos émotions, à contrôler vos comportements et à communiquer efficacement!",979-8730724921,https://m.media-amazon.com/images/I/61b2YQjTHIL._SY522_.jpg,Independently published (30 mars 2021),Viola Di Russo,Meditation
"SOS Sophrologie - Sommeil, stress, confiance en soi : 60 techniques de sophrologie pour vivre mieux au quotidien: Sommeil, stress, confiance en soi : ... de sophrologie pour vivre mieux au quotidien",5.64,"Sommeil, stress, confiance en soi : 60 techniques de sophrologie pour vivre mieux au quotidien
Un guide illustré pour pratiquer facilement la sophrologie et profiter de ses innombrables bienfaits (quotidien plus apaisé, se détendre, préparation mentale, en complément d&#39un traitement médical, etc.) Le livre sera divisé en 7 grandes parties en fonction des maux que l&#39on veut soulager ou du contexte :
Dans ma tête (stress, angoisse, charge mentale, manque de confiance en soi)
Dans mon corps (hyperactivité, manque d&#39énergie, hyperémotivité)
Avec les autres (timidité, peur du jugement des autres, difficulté à trouver sa place dans un groupe)
Au travail (concentration, difficulté à poser des limites, peur de prendre la parole en public)
A l&#39extérieur (peur de l&#39avion, colères en voiture)
Côté sommeil (difficulté à s&#39endormir, réveils nocturnes, siestes réparatrices)
Avec les enfants (surexcitation des enfants, tendance à s&#39énerver avec ses enfants, favoriser le sommeil des enfants)",978-2412068618,https://m.media-amazon.com/images/I/61Ch5wJr96S._SY522_.jpg,First; Illustrated édition (24 juin 2021),Emilie Pernet,Meditation
