Nom,Prix,Description,Isbn,Photo,Editeur,Auteur,Categorie
"La méditation du guerrier: Le secret le mieux gardé du développement personnel, du perfectionnement cognitif et de la lutte contre le stress, enseigné par un maître dans quatre arts samouraïs",15.33,"Découvrez la forme de méditation originale, instinctive et non religieuse qui s’est perdue au fil du temps. Richard L. Haight, auteur primé de The Unbound Soul et maître de quatre arts martiaux samouraïs, partage le secret le mieux gardé au monde dans les domaines du développement personnel, du perfectionnement cognitif et du soulagement du stress, qu’il appelle la méditation du guerrier.
Pour tous les milieux, genres et âges.
Pour vous faire une représentation mentale de la méditation du guerrier, imaginez un champ de bataille sur lequel se trouve un seul samouraï entouré de multiples adversaires. L’attention d’un débutant passerait sans arrêt d’un adversaire à l’autre dans une tentative anxieuse de se défendre. Une telle stratégie fatigue rapidement le guerrier, qui sera vaincu. Un guerrier expérimenté repartira son attention de manière égale dans toutes les directions, mais il éprouvera quand même de l’anxiété pendant qu’il prépare mentalement ses tactiques. Ses pensées et son anxiété peuvent être sa perte si ses adversaires sont très habiles. L’attention d’un maître, comme celle de l’expert est répartie de manière égale, mais il demeure calme, il ne possède pas de plan d’action, son corps effectue les actions adéquates selon les besoins du moment.",978-1532333927,https://m.media-amazon.com/images/I/71dI5vYQX3L._SY522_.jpg,Independently Published (12 février 2020),Richard L Haight,Holistique
"Dis-moi quand tu as mal, je te dirai pourquoi: Mythologies corporelles et cycles de vie",20.9,"Dans Dis-moi où tu as mal, je te dirai pourquoi, Michel Odoul a posé les bases d&#39une lecture de la maladie et du sens qui peut lui être associé. Devenu un best seller et un long seller (vingt ans déjà !), ce livre est toujours d&#39actualité et « parle » incroyablement au lecteur.
Michel Odoul nous propose ici un deuxième champ d&#39interrogation : celui du temps et des cycles. Pourquoi cet accident a-t-il eu lieu à 12 ans, cette maladie grave à 21 ou 28 ans, cet infarctus à 42 ans, cet AVC à 63 ans ? La question reste celle du sens et du pourquoi mais elle s&#39enrichit avec celle du moment : pourquoi cela m&#39arrive t-il maintenant, à ce moment-là de ma vie ?
En faisant référence aux grands cycles temporels décrits par la Médecine Traditionnelle Chinoise, la science occidentale et la mythologie, Michel Odoul propose une autre façon, non hasardeuse, fataliste ou déterminante, d&#39appréhender notre rapport au temps. Y a-t-il des cycles qui s&#39imposent à nous comme autant d&#39examens de passage sur le chemin de la vie ? De la réponse à cette question, émergera pour le lecteur une nouvelle conscience de ce qu&#39il est et de ce qu&#39il vit.",978-2226245748,https://m.media-amazon.com/images/I/71a20rSyXtL._SY522_.jpg,Albin Michel (29 mai 2013),Michel Odoul,Holistique
"Guérir Son Corps, Soigner Son Esprit: ALIMENTATION, NUTRITION, HERBES, MÉDECINE NATURELLE ET PENSÉES POSITIVES POUR L&#39INTESTIN IRRITABLE, DÉTOX DU FOIE, HORMONES, ACNÉ, ANXIÉTÉ, DÉPRESSION ET STRESS",16.4,"Élu l’un des 43 meilleurs thérapeutes du monde, auteur de 5 best-sellers, naturopathe et psychothérapeute, le Dr Ameet vous aide à régler facilement vos problèmes de santé concernant vos intestins, votre foie, vos glandes surrénales, votre dépression, votre anxiété, votre humeur, votre poids, votre peau, vos hormones, vos inflammations ainsi que vos problèmes sexuels à l’aide de votre nutrition, d’une alimentation saine, d’une médecine naturelle, de thérapie holistiques et d’une guérison émotionnelle.
Votre santé est l’un des cadeaux les plus précieux que l’on puisse vous faire. Ce livre au pouvoir holistique intense vous permettra d’améliorer rapidement votre santé, votre bonheur et votre humeur en vous aidant à traiter l’origine des maladies de votre esprit et votre corps, lesquelles sont liées à :",979-8644439393,https://m.media-amazon.com/images/I/71JeSHlGXDL._SY522_.jpg,Independently published (9 mai 2020),Dr. Ameet Aggarwal ND,Holistique
"La maladie cherche à me guérir, tome 1",23.0,"Par la maladie, nous nous parlons à nous-même, nous prenons notre corps à témoin, et la douleur, la lésion, sont l’exact reflet des émotions que nous ressentons. Nous souffrons sans savoir pourquoi, comme s’il nous manquait les clés. Ce livre nous donne les clés personnelles de nos maux qui contiennent les germes de notre propre guérison.",978-2913826014,https://m.media-amazon.com/images/I/718NrNTCN-L._SY522_.jpg,Le Mercure Dauphinois (1 novembre 1999),Docteur Philippe Dransart,Holistique
"Magnétisme en BD apprenez les secrets de l&#39énergie avec Anaïs, Ingrid et Jean: Une formation ludique et complète pour découvrir et maîtriser les techniques du magnétisme traditionnel et énergétique",6.77,"Vous rêvez de devenir magnétiseur ou de perfectionner vos compétences ? Suivez les aventures d&#39Anaïs, une jeune femme curieuse qui décide de s&#39initier au magnétisme avec l&#39aide de son amie Ingrid et de Jean, un formateur expérimenté. À travers des planches illustrées et des dialogues pédagogiques, vous apprendrez les bases du magnétisme, les principes de l&#39énergie, les gestes et les protocoles à respecter, ainsi que des techniques avancées pour soulager les maux du corps et de l&#39esprit. Cette bande dessinée est une méthode originale et efficace pour s&#39initier ou se perfectionner au magnétisme, quel que soit votre niveau.",979-8860982765,https://m.media-amazon.com/images/I/6157HWLIDCL._SY522_.jpg,Independently published (10 septembre 2023),M Jean Fidèle Angius,Holistique
Dis-moi pourquoi cela m&#39arrive maintenant: Les 12 étapes herculéennes de la croissance,15.9,"Les 12 travaux d&#39Hercule. Un parcours initiatique universel.

Cet ouvrage répond à la question du sens des expériences de la vie. Il établit un lien entre l&#39âge de la personne et les difficultés qu&#39elle rencontre dans une période donnée ou de façon répétitive et cyclique.

Pour cela, Michel Odoul nous propose une relecture du mythe fondateur d&#39Hercule et de ses 12 travaux, partant du constat que les épreuves de « ce héros qui se cache en nous » sont très proches de nos quotidiens et qu&#39elles illustrent de façon métaphorique l&#39évolution de chacun pour passer de l&#39enfant « brut et pulsionnel » à l&#39adulte « apaisé et droit ». Un cheminement vers soi qui conduit à l&#39épanouissement de l&#39être, tant physique que psychique.

Il s&#39agit de comprendre pourquoi telle maladie ou tel accident a eu lieu à telle période de notre vie, que ce soit à un âge précis ou à un mois précis de l&#39année.
Ce livre nous aide à comprendre sur quel domaine de notre vie nous bloquons ou échouons ou quelle est « l&#39épreuve » que nous n&#39arrivons pas à résoudre... Et sur quel thème nous devons donc travailler.

Un éclairage nouveau, une approche originale. Et un livre facile d&#39accès.",978-2226322210,https://m.media-amazon.com/images/I/81mV4LMu5vL._SY522_.jpg,Albin Michel (4 mai 2016),Michel Odoul,Holistique
"La méditation du guerrier: Le secret le mieux gardé du développement personnel, du perfectionnement cognitif et de la lutte contre le stress, enseigné par un maître dans quatre arts samouraïs",5.16,"Découvrez la forme de méditation originale, instinctive et non religieuse qui s’est perdue au fil du temps. Richard L. Haight, auteur primé de The Unbound Soul et maître de quatre arts martiaux samouraïs, partage le secret le mieux gardé au monde dans les domaines du développement personnel, du perfectionnement cognitif et du soulagement du stress, qu’il appelle la méditation du guerrier.
Pour tous les milieux, genres et âges.
Pour vous faire une représentation mentale de la méditation du guerrier, imaginez un champ de bataille sur lequel se trouve un seul samouraï entouré de multiples adversaires. L’attention d’un débutant passerait sans arrêt d’un adversaire à l’autre dans une tentative anxieuse de se défendre. Une telle stratégie fatigue rapidement le guerrier, qui sera vaincu. Un guerrier expérimenté repartira son attention de manière égale dans toutes les directions, mais il éprouvera quand même de l’anxiété pendant qu’il prépare mentalement ses tactiques. Ses pensées et son anxiété peuvent être sa perte si ses adversaires sont très habiles. L’attention d’un maître, comme celle de l’expert est répartie de manière égale, mais il demeure calme, il ne possède pas de plan d’action, son corps effectue les actions adéquates selon les besoins du moment.",978-1532333927,https://m.media-amazon.com/images/I/71dI5vYQX3L._SY522_.jpg,Independently Published (12 février 2020),Richard L Haight,Holistique
"LÂCHER PRISE - 31 Techniques Express: Se libérer en un clin d&#39œil - Rituels rapides pour trouver la paix intérieure n&#39importe où, n&#39importe quand",10.79,"Vous vous sentez souvent submergé par le stress et l&#39anxiété de la vie quotidienne ?
Vous luttez pour trouver des moments de calme et de sérénité ?
Vous avez du mal à lâcher prise et à profiter pleinement de l&#39instant présent ?

Découvrez ""LÂCHER PRISE 31 Techniques Express"", votre guide essentiel pour transformer votre vie en un havre de paix et de tranquillité. Ce livre révolutionnaire, spécialement conçu pour ceux qui cherchent à se libérer des chaînes du stress et de l&#39anxiété, offre des méthodes pratiques et efficaces pour atteindre un état de lâcher prise rapide et durable.",979-8876634047,https://m.media-amazon.com/images/I/71sFxsAvbnL._SY522_.jpg,Independently published (18 janvier 2024),Etienne Drouard,Holistique
,15.32,,,,,,Holistique
Origines et prévention des maladies : l&#39analyse psychosomatique et le décodage biologique,24.9,"Excellent ouvrage de médecine psychosomatique destiné au grand public. Il met en évidence que la maladie serait un transposé exact, au niveau du corps, d’un conflit psychologique conscient ou non. La psychogénéalogie étudie les rapports possibles entre l’état physique et mental d’aujourd’hui et l’histoire familiale de clan.",978-2913281165,https://m.media-amazon.com/images/I/61I-7ICvQ2L._SY522_.jpg,Quintessence (21 septembre 2008),Salomon Sellam,Holistique
Dis-moi où tu as mal : Le Lexique : Plus de 300 pathologies ou traumatismes décodés,18.8,"« Pour la médecine orientale, la maladie témoigne d&#39un obstacle à la réalisation du Chemin de Vie. La conscience exprime ainsi par des troubles énergétiques générateurs de maladies, les entraves à son plein épanouissement. »

Michel Odoul nous propose, dans la continuité de Dis-moi où tu as mal, je te dirai pourquoi, ce Lexique, véritable dictionnaire de plus de 300 maladies et traumatismes. Près de 20 ans d&#39expérience, plusieurs milliers de stagiaires et plus de 8 000 consultations individuelles lui ont permis d&#39établir et de vérifier la nature des liens existant entre le corps et l&#39esprit. La maladie ou les accidents ne sont alors plus des fatalités. Chacun peut redevenir « l&#39acteur » de sa vie et s&#39approprier à nouveau le pouvoir de changer, s&#39il le veut, ce qui est à l&#39origine de sa souffrance.
Ce livre est destiné à tous ceux qui veulent en savoir plus. Son écriture simple le rend accessible à tous et en fait un ouvrage de référence pour ceux qui cherchent un sens à leurs souffrances. Par la qualité de ses informations il représente aussi un excellent outil de travail pour tous les praticiens de santé (acupuncteurs, praticiens Shiatsu, psychothérapeutes, ostéopathes, médecins, personnel soignant, etc.).",978-2226133243,https://m.media-amazon.com/images/I/71TxmZWaH6L._SY522_.jpg,Albin Michel (8 janvier 2003),Michel Odoul,Holistique
Écoute ton corps: Ton plus grand ami sur la Terre,19.25,"Parce que tout ce qui se passe dans notre corps est un reflet de notre esprit, Lise Bourbeau nous invite à nous réconcilier avec nous-mêmes sur les plans physique, émotionnel, mental ou spirituel, et à être davantage conscients de ce qui se passe en nous.À travers les enseignements contenus dans ce livre et les nombreux exercices proposés, elle nous aide à atteindre ce à quoi nous aspirons tous : la joie, la paix, la sérénité, la santé, la réalisation de nos rêves et de nos aspirations.Cette méthode simple et concrète permettra à chacun de s&#39accepter et de vivre en paix avec lui-même et, surtout, de s&#39aimer et de mieux aimer les autres. Puisque l&#39on récolte toujours ce que l&#39on sème, en aimant, nous récolterons l&#39amour !Car, en somme, n&#39est-ce pas ce que nous recherchons tous ?",978-2290223178,https://m.media-amazon.com/images/I/61-JfDraJvL._SY522_.jpg,J&#39ai lu (10 juin 2020),Lise Bourbeau,Holistique
"La maladie cherche à me guérir, tome 2",11.74,Philippe Dransart consacre ce deuxième tome à nous faire réfléchir sur le pourquoi de la souffrance et comment mieux la comprendre afin de s&#39en libérer. Notre vie est-t&#39elle la répétition d&#39une douloureuse mémoire ou le rythme d&#39un désir caché qui n&#39a de cesse de nous en libérer ? Broché 14 x 22 - 238 pages,978-2913826182,https://m.media-amazon.com/images/I/41ud22OeiAL._SY522_.jpg,Le Mercure Dauphinois (27 février 1998),Docteur Philippe Dransart,Holistique
Lithothérapie pour les animaux,11.34,"Découvrez comment le pouvoir de guérison des minéraux est utilisé pour aider à améliorer le bien-être et le bonheur de vos animaux.

La pratique de la lithothérapie nous permet de jouer un rôle actif dans la santé de nos compagnons et d’approfondir le lien si particulier qui nous lie à eux pour mieux les comprendre.

Que vous soyez amoureux des animaux, lithothérapeute ou simplement curieux de cette connexion profonde entre les mondes minéral et animal, Lithothérapie pour les animaux vous offre une ressource riche et passionnante pour élargir vos connaissances et offrir à vos compagnons le meilleur de la nature.",979-8856484983,https://m.media-amazon.com/images/I/61W5FMGgrML._SY522_.jpg,Independently published (8 août 2023),Stabby Lo Editions Collection Animalis,Holistique
La phyto-énergétique : Stimulez vos points d&#39acupuncture par les huiles essentielles,22.9,"La phyto-énergétique permet d&#39établir des liens entre les huiles essentielles et les énergies connues en médecine traditionnelle chinoise. Les huiles essentielles contiennent, sous une forme particulièrement concentrée, les principes actifs des plantes et ont un réel pouvoir thérapeutique lorsqu&#39elles sont bien choisies et bien utilisées. L&#39intérêt de la phyto-énergétique, c&#39est d&#39utiliser les huiles essentielles non plus comme des médicaments pour traiter des symptômes, mais comme des aiguilles d&#39acupuncture qui envoient des informations chimiques et vibratoires à chaque cellule et agissent ainsi sur la zone concernée. Cette pratique permet à l&#39organisme de recouvrer son équilibre et d&#39améliorer jour après jour sa santé.",978-2702899021,https://m.media-amazon.com/images/I/81S5KLykRgL._SY522_.jpg,Albin Michel (2 juin 2004),Michel Odoul,Holistique
"Cheveu, parle-moi de moi: Le cheveu, fil de l&#39âme",12.7,"Le cheveu réagit à tout ce qui nous touche profondément : nos peurs, nos angoisses, le stress, etc. D&#39ailleurs, les vieux dictons et expressions du langage courant se révèlent bien souvent justes : "" Il se fait des cheveux blancs "" J&#39en ai les cheveux qui se dressent sur la tête "", etc. Antenne émettrice et réceptrice du corps humain, le cheveu en dit long, pour qui sait le décoder, sur l&#39énergie, les tensions, les souffrances ou les blessures que chacun de nous porte en lui. Pourquoi coupe-t-on ses cheveux longs ? Pourquoi change-t-on brutalement de style ou de couleur ? Pourquoi donne-t-on à sa coiffure un mouvement à droite ou à gauche, vers l&#39avant ou vers l&#39arrière ? Et que dire de tous les traitements que nous faisons subir à nos cheveux ? Ces façons de les contraindre peuvent-elles être transformées en des changements compris et acceptés, permettant ainsi l&#39embellissement de l&#39être ? Voilà autant de questions auxquelles cet ouvrage étonnant apporte un éclairage et des réponses claires et simples.",978-2226134172,https://m.media-amazon.com/images/I/71u+aCPmukL._SY522_.jpg,Albin Michel (3 juillet 2002),Michel Odoul,Holistique
"Acidose et mucose toxiques: Pour en finir avec les inflammations, douleurs et surcharges",19.16,"L&#39acidose et la mucose toxiques sont à l&#39origine métabolique de quasiment toutes nos maladies aigues (rhume, angine, goutte...), mais aussi chroniques (rhumatismes, sinusite...) ou de civilisation (cancer, maladies cardiovasculaires, diabète, Alzheimer...). Comprendre en détail l&#39origine de ces nuisances (alimentation, stress, pollutions, sédentarité, émonctoires...) permet de les éliminer et de voir disparaître les inflammations, douleurs, catarrhes, cristaux, dermatoses, et autres troubles dits de surcharge... Une clé essentielle pour une santé durable et responsable !",978-2889532513,https://m.media-amazon.com/images/I/41jzNJ5kSEL.jpg,JOUVENCE (19 novembre 2019),Daniel Kieffer,Holistique
Médecine énergétique : Éveiller le guérisseur en vous,21.2,"Vous êtes un treillis d’énergies. Explorez et canalisez ces énergies pour votre santé et votre bien-être et vous constaterez à quel point les énergies dynamiques qui circulent en vous révèlent d’une façon extraordinaire le génie créateur de la nature. Ce livre est conçu pour vous permettre de développer votre pouvoir. Le corps veut guérir, et chaque cellule possède une intelligence et une force extraordinaires. Broché 18 x 23,5 - 408 pages - Abondamment illustré",978-2920987999,https://m.media-amazon.com/images/I/61U3UcdmHWL._SY522_.jpg,ARIANE (16 juin 2005),Donna Eden,Holistique
AFFIRMATIONS POSITIVES: 1000+ Affirmations pour reformater le cerveau et booster l&#39estime de soi. Le moyen le plus rapide de développer la pensée positive et d&#39attirer tout ce que vous voulez.,7.74,"Nouveau : Version audio incluse avec la version brochée !

Vous êtes fatigué(e)s de la façon dont votre vie se déroule.
Vous aimeriez avoir un meilleur emploi, plus d&#39argent, être en meilleure santé et avoir de meilleures relations, mais peu importe les efforts que vous déployez, vous n&#39obtenez jamais les résultats escomptés. Vous avez entendu parler du pouvoir des affirmations positives, mais vous ne savez pas à quel point elles peuvent vous aider à améliorer votre vie.",979-8783077180,https://m.media-amazon.com/images/I/61InZNF2eUL._SY522_.jpg,Independently published (30 septembre 2022),Health and Wealth,Holistique
"Racines familiales de la ""mal a dit""",19.0,"L&#39auteur nous démontre d&#39une part que la maladie est la solution biologique de survie du cerveau inconscient ; d&#39autre part que la maladie est un nouvel organe, zone de décharge d&#39un stress familial dans une traduction biologique. Elle cherche à résoudre un conflit précis vécu dans l&#39histoire des parents. Ce manifesté est le résultat d&#39un deuil non fait dans le vécu-ressenti d&#39un des parents et cette solution vient libérer le champ émotionnel de cette mémoire familiale. Chaque vie est la réparation, la sacralisation de la saga familiale. À travers ce labyrinthe de l&#39inconscient, Joseph utilise comme fil d&#39Ariane la biologie, c&#39est-à-dire les mécanismes physiologiques de chaque fonction cellulaire. Il permet ainsi à chacun de devenir lecteur créatif d&#39un texte particulier, celui de son existence.",978-2951846302,https://m.media-amazon.com/images/I/715M5lCWdJL._SY522_.jpg,Pictorus (30 novembre 2002),Gérard Athias,Holistique
Vaincre l&#39HYPERPHAGIE: Le Pouvoir de l&#39Hypnose et de l&#39Auto-Coaching,11.19,"Reprenez le contrôle de votre vie !
""Vaincre l&#39Hyperphagie : Le Pouvoir de l&#39Hypnose et de l&#39Auto-Coaching"" est un guide simple et pratique destiné à toute personne cherchant à surmonter les défis de l&#39hyperphagie. Cet ouvrage combine des techniques éprouvées d&#39hypnose avec des stratégies d&#39auto-coaching, offrant une approche holistique pour contrôler les pulsions alimentaires et recréer des habitudes alimentaires saines.
Retrouvez bien-être mental et physique : Découvrez comment l&#39hypnose pour l’hyperphagie peut transformer votre rapport à la nourriture, réguler votre appétit. Apprenez à concevoir vos séances, devenez autonome avec l’auto-hypnose expliquée dans ce livre.",979-8868238963,https://m.media-amazon.com/images/I/51fya0XMTRL._SY522_.jpg,Independently published (20 novembre 2023),Jean-Philippe Chéru,Holistique
