Nom,Prix,Description,Isbn,Photo,Editeur,Auteur,Categorie
La guerre de l&#39information: Les États à la conquête de nos esprits,23.9,"Une guerre à laquelle nous n’étions pas préparés se déroule sous nos yeux, pour l’essentiel sans que nous en soyons conscients, et constitue pour nos démocraties une menace mortelle.
Depuis la fin de la guerre froide et l’essor d’Internet et de médias planétaires, la militarisation de l’information par les États bouleverse l’ordre géopolitique. La guerre de l’information, qui oppose les États autoritaires aux régimes démocratiques, démultiplie les champs de bataille et fait de chaque citoyen un potentiel soldat. Plus que jamais, la puissance des États –qu’il s’agisse de leur hard power, leur soft power ou leur sharp power– dépend de leur capacité à mettre leurs moyens de communi cation au service de leur influence, en recourant à la cyberguerre, à la désinformation ou à l’instrumentalisation de théories du complot. À l’ère de l’intelligence artificielle et de la guerre cognitive, les médias sociaux sont le théâtre d’une « guerre du Net » sans merci, sans fin, dont nos esprits sont l’enjeu. ",979-1021055872,https://m.media-amazon.com/images/I/71j39yVEFlL._SY522_.jpg,TALLANDIER (21 septembre 2023),David Colon,Communication
La Légende de Paris Match,5.47,"Paris Match est le témoin privilégié de l&#39histoire des Français depuis 1949. Inventeur d&#39un certain style d&#39information, vif, illustré, proche, il a fait entrer chez nous l&#39intimité des grands de ce monde.
Ce sont des reportages iconiques, des portraits inoubliables : la conquête de l&#39Annapurna en 1950 ; le Mondial 1998 ; le couronnement d&#39Elizabeth II et la mort de Lady Di ; l&#39arrivée du rock dans les bagages de Johnny ; la plage de la Madrague où pose "" B.B. "" pour les photographes de Match seuls ; et aussi la dernière une du général de Gaulle et le scoop révélant le visage alors inconnu de la fille secrète du président Mitterrand.
Bien plus qu&#39une rétrospective, voici un hommage vibrant aux grandes signatures et aux valeurs qui ont façonné le magazine pendant plus de sept décennies : le courage, l&#39audace et, par-dessus tout, la passion.",978-2259317955,https://m.media-amazon.com/images/I/61Ev6qamibL._SY522_.jpg,Plon (25 avril 2024),Patrick Mahé,Communication
La Prochaine fois je vous l&#39écrirai...,22.0,""" Nommer ma dette ne suffit pas à la payer. Peut-être même cela l&#39aggrave-t-il. Après tout, comme le disait Victor Hugo : ""Il y a, dans l&#39admiration, je ne sais quoi de fortifiant.&#39 ""
Philippe Meyer n&#39est jamais meilleur qu&#39en admirant ceux dont il brosse le portrait. La galaxie épatante de ses amis donne le tournis : deux académiciens, deux cinéastes, un ancien Premier ministre, mais aussi des inconnus, comme un médecin luttant pour la dignité des malades mentaux, un jeune haut fonctionnaire pétri d&#39idéaux...
Parmi ceux qu&#39il a aimés, on retrouve les figures de Bertrand Tavernier, Cyril Collard, Annie Kriegel, Pierre Desproges, Michel Rocard, Frédéric Rossif, René de Obaldia, Charles Aznavour, Jean-Marie Domenach, Jean-François Revel, Claude Sautet, Jean d&#39Ormesson...
Parfois piquant, toujours tendre, avec son humour subtil et sa culture ébouriffante, Philippe Meyer rend grâce et c&#39est formidable.",979-1037511751,https://m.media-amazon.com/images/I/618DHBfWEzL._SY522_.jpg,Les Arènes (25 avril 2024),Philippe Meyer,Communication
Sous influence,15.08,"« Comment j&#39en suis arrivée là ?
Récemment, j&#39ai été au cœur d&#39un scandale médiatique : une voyante m&#39a manipulée, m&#39amenant à débourser près de deux millions d&#39euros. Puis, des vidéos, à charge contre moi, ont été publiées sur les réseaux sociaux. J&#39ai été accusée, humiliée, insultée. J’ai été traitée comme la coupable. Comme le bourreau. Face à ces accusations, j’ai décidé de raconter mon histoire, afin de vous raconter ma version des faits.
De mon enfance à aujourd’hui, j’ai écrit tout ce qui m’a influencée à devenir celle que je suis devenue. À vivre ce que j’ai vécu. Dans ce témoignage, vous comprendrez que l’influence, bonne ou mauvaise — surtout mauvaise — a guidé ma vie depuis mon plus jeune âge.
D’où viennent mon caractère, mon comportement, mes blessures les plus profondes, les plus sombres ? Quels sont les drames de ma vie ? Quand et pourquoi ai-je commencé la ""sorcellerie"" ? Comment est-ce que j’en suis arrivée là ? Ce sont des questions auxquelles j’ai trouvé toutes les réponses. Et j’ai décidé de les partager avec vous. »

Carla Moreau est influenceuse et candidate emblématique de télé-réalité. Suivie par plus de 3 millions de followers sur Instagram, elle a marqué les esprits par son côté juvénile. Maman d&#39une petite fille de quatre ans, Ruby, elle réside aujourd&#39hui à Marseille. ""Sous influence"" est son deuxième livre.

__",979-8869554369,https://m.media-amazon.com/images/I/61+7vQ3m4VL._SY522_.jpg,Independently published (2 décembre 2023),Carla Moreau,Communication
Les maîtres de la manipulation: Un siècle de persuasion de masse,11.0,"On les appelle spin doctors, génies du faire croire, persuadeurs clandestins ou ingénieurs des âmes. Publicitaires, cinéastes ou propagandistes politiques, ces hommes sont passés maîtres dans l’art de la manipulation de masse.
Ils bouleversent les règles du jeu politique, fabriquent le consentement, infl uencent le comportement de millions d’individus. Souvent méconnus, ils déploient leurs techniques de persuasion en tirant profit des progrès constants des sciences et des techniques.
David Colon réunit dans ce livre les portraits de vingt des plus grands maîtres de la manipulation des XXe et XXIe siècles. De Goebbels à Walt Disney, sans oublier Lin Biao, Steve Bannon ou encore Mark Zuckerberg, l’auteur nous raconte une histoire inédite de l’art de la persuasion.",979-1021056169,https://m.media-amazon.com/images/I/519mGR4+fIL._SY522_.jpg,TALLANDIER (5 janvier 2023),David Colon,Communication
"Maîtrisez l’art de parler en public: Comment survivre aux présentations, vaincre sa peur des discours et captiver son public avec confiance en soi grâce à la rhétorique et la communication efficace",7.78,"Révélez l&#39Orateur en Vous : Guide Pratique pour Surmonter l&#39Introversion et l&#39Anxiété
Comme beaucoup, vous admirez peut-être ceux qui s&#39expriment avec aisance devant une foule, prononçant des discours inspirants sans la moindre appréhension. Que diriez-vous si vous pouviez devenir l&#39une de ces personnes ? Si vous pouviez formuler un message si percutant qu&#39il transformerait votre audience passive en une foule d&#39adeptes passionnés ? Si vous pouviez le faire avec audace et sans peur ?
Imaginez...
Pourriez-vous révéler cette idée commerciale brillante qui a germé dans votre esprit ? Qu&#39il serait formidable de convaincre régulièrement les gens de la valeur de vos idées. Pensez aux opportunités qui s&#39ouvriraient à vous.",978-1958166468,https://m.media-amazon.com/images/I/61V6hpCvszL._SY522_.jpg,Communication Excellence (7 juin 2023),Gerard Shaw,Communication
"COMMUNICATION ASSERTIVE: Maîtriser l&#39art de l&#39alliance entre intelligence émotionnelle, rhétorique empathique et écoute active pour influencer, être écouté et gagner le respect",14.79,"Êtes-vous prêt à révolutionner votre façon de communiquer ?

""Communication Assertive"" de Robert Mercier n&#39est pas qu&#39un simple livre ; c&#39est un voyage vers la maîtrise de l&#39art de la communication efficace, empathique et influente.

Ce livre est votre guide pour allier intelligence émotionnelle, rhétorique empathique et écoute active d&#39une manière qui changera non seulement votre façon de parler, mais aussi la manière dont vous êtes entendu.",979-8868355608,https://m.media-amazon.com/images/I/71TiXFMW+HL._SY522_.jpg,Independently published (20 novembre 2023),Robert Mercier,Communication
"STOÏCISME - L&#39art de mieux penser: Comment développer une discipline intérieure, gérer ses émotions & traverser la vie avec une sérénité à toute épreuve grâce à la philosophie antique",6.19,"Aborder la vie avec sérénité comme un guerrier stoïque - Comment utiliser la philosophie antique pour réussir.

Votre verre est-il toujours à moitié vide au lieu d’être à moitié plein ?
Vous avez du mal à mettre de côté vos incertitudes et vos soucis ?
Souhaitez-vous être plus heureux et ne plus vous laisser déstabiliser par quoi que ce soit ?

Si votre réponse à ces questions est « oui », alors lisez la suite …

Depuis des milliers d’années, le stoïcisme change de manière positive et radicale la vie de ses adeptes – et il peut désormais faire de même pour vous.

Les stoïciens ont fait des découvertes étonnantes sur l’existence humaine, découvertes qui sont encore pertinentes aujourd’hui dans nos vies de tous les jours. L’une des idées fondamentales de leur philosophie est que nous réagissons à nos",979-8422022410,https://m.media-amazon.com/images/I/619v+c+cBYL._SY522_.jpg,Independently published (23 février 2022),Elias Theodorakis,Communication
Je reviens de loin,21.0,"L&#39animateur très aimé de La Carte aux Trésors et de Faut pas rêver a traversé l&#39épreuve d&#39une dépression finalement diagnostiquée comme bipolaire aigue.
Une confession intime et bouleversante :
Derrière le sourire enthousiaste de Sylvain Augier, tant aimé de millions de français, animateur de La Carte aux trésors, Faut pas rêver et La France vue du ciel, il y avait un secret bien caché : la bipolarité. Cette maladie psychique qui entraîne exaltation et dépression parfois jusqu&#39au suicide.
Dans son récit s&#39entremêlent succès et désespoir. La famille y apparait porteuse de joies et de souffrances. C&#39est un formidable message d&#39espoir : on peut revenir de loin.

Préface de Boris Cyrulnik.",978-2753304734,https://m.media-amazon.com/images/I/61uhG9nRB3L._SY522_.jpg,Telemaque (12 octobre 2023),Sylvain Augier,Communication
How to Talk to Anyone: 92 LITTLE TRICKS FOR BIG SUCCESS,10.75,"Never be at a loss for words again!
Perfect your people skills with his fun, witty and informative guide, containing 92 little tricks to create big success in personal and business relationships.
In How To Talk To Anyone, bestselling relationships author and internationally renowned life coach Leil Lowndes reveals the secrets and psychology behind successful communication. These extremely usable and intelligent techniques include how to:
Work a party like a politician works a room
Be an insider in any crowd
Use key words and phrases to guide the conversation
Use body language to connect",978-0722538074,https://m.media-amazon.com/images/I/61buECa9wuL._SY522_.jpg,HarperElement (16 janvier 2014),Leil Lowndes,Communication
"Friends, mes amours et cette chose terrible",8.6,"""Salut, je m&#39appelle Matthew, mais vous me connaissez peut-être sous un autre nom. Mes amis m&#39appellent Matty. Et je devrais être mort."" Ainsi commence le captivant récit du célèbre Matthew Perry, acteur qui incarna le légendaire Chandler de Friends. Au fil de ses souvenirs, il évoque ses ambitions de jeunesse et son rapport à la célébrité, ses addictions et sa guérison après un grave problème de santé qui lui fit frôler la mort. Mais avant les cures de désintoxication et les séjours à l&#39hôpital, il y a le Matthew de 5 ans qui voyagea de Montréal à Los Angeles, ballotté entre des parents séparés ; celui de 14 ans, star du tennis au Canada ; celui de 24 ans qui décrocha le rôle le plus convoité des États-Unis pour le pilote d&#39une série appelée à l&#39époque Friends Like Us... Il revient sur l&#39aventure que fut Friends, nous livrant des anecdotes sur ses camarades de tournage et d&#39autres stars croisées sur la route. Avec l&#39humour et l&#39honnêteté qu&#39on lui connaît, Matthew Perry se met à nu et nous offre des Mémoires inoubliables.",978-2290390832,https://m.media-amazon.com/images/I/61LfK9cYLOL._SY522_.jpg,J&#39AI LU (8 novembre 2023),Matthew Perry,Communication
"Moins de plaisir, Plus de bonheur: Changer sa vie et arrêter d’être dépendant aux distractions grâce à la dopamine détox",7.28,"Reprogrammez votre cerveau grâce à la dopamine détox et retrouvez votre attention et votre motivation.

Aujourd’hui, nous consacrons la plupart de notre temps libre aux réseaux sociaux, aux plateformes de streaming, aux jeux vidéo ou à internet. La société moderne nous a rendu accro aux plaisirs fugaces et instantanés, si bien que nous sommes devenus impatients, démotivés et distraits.

Quelle est la solution pour reprendre le contrôle de notre vie et être plus épanoui au quotidien ?
Faire ce qu&#39on appelle uneDopamine Detox.

Toutes nos dépendances sont neurologiques. Les écrans, les jeux d’argent, la malbouffe, l’alcool, la drogue sont tout autant de sources qui génèrent de la dopamine dans notre cerveau. Si cette « molécule du plaisir » nous procure une certaine sensation de satisfaction, elle engendre aussi de nombreuses complications, modifie nos connexions neuronales et influence notre comportement.",979-8823763950,https://m.media-amazon.com/images/I/71GYj2hmS8L._SY522_.jpg,Independently published (10 mai 2022),Valentin Auwercx,Communication
"Allez fils, on s&#39relève !",19.0,"Quand j’étais plus jeune, mon papa m’a fait découvrir les films Rocky. Les citations de ces films sont devenues, pour nous, une vraie philosophie de vie.
J’ai vite compris qu’avec le cœur vaillant, c’est-à-dire avec du courage et de la conviction, on vient à bout de tout. On peut réussir tout ce qu&#39on entreprend.
Peu importe qui l’on est et d’où l’on vient…
Les événements que l’on a vécus et que je vous raconte dans ce livre m’ont rappelé que personne ne frappe aussi fort que la vie…
C’est pas d&#39être un bon cogneur qui compte, l&#39important c&#39est de se faire cogner et d&#39aller quand même de l&#39avant, c&#39est de pouvoir encaisser sans jamais,",979-8877827592,https://m.media-amazon.com/images/I/71KV2m9Ed6L._SY522_.jpg,Independently published (18 février 2024),Chris Joyz,Communication
Nonviolent Communication: A Language of Life,8.42,"5,000,000 COPIES SOLD WORLDWIDE • TRANSLATED IN MORE THAN 35 LANGUAGES

What is Violent Communication?  
If “violent” means acting in ways that result in hurt or harm, then much of how we communicate―judging others, bullying, having racial bias, blaming, finger pointing, discriminating, speaking without listening, criticizing others or ourselves, name-calling, reacting when angry, using political rhetoric, being defensive or judging who’s “good/bad” or what’s “right/wrong” with people―could indeed be called “violent communication.”
  What is Nonviolent Communication?   Nonviolent Communication is the integration of four things:  ",978-1892005281,https://m.media-amazon.com/images/I/6188ojOs2tS._SY522_.jpg,"Puddle Dancer Press; Third Edition, Third edition (1 septembre 2015)",Marshall B. Rosenberg PhD,Communication
Vivre pour les caméras,20.0,"Il y a près de vingt-cinq ans, la téléréalité apparaissait sur nos écrans, et ne les a plus quittés. Jugée trop populaire ou abrutissante, les médias traditionnels s’en sont détournés, la laissant devenir un angle mort. Pourtant, diffusée à l’heure du goûter, elle a façonné une nouvelle esthétique, entre réalité reconstituée et intimité factice, des codes de la communication dont aujourd’hui tout le monde fait usage, des influenceurs jusqu’aux politiques.
Spectatrice assidue depuis ses dix ans, Constance Vilanova n’a jamais décroché de ces programmes. Devenue journaliste, elle s’est interrogée : pourquoi avons-nous collectivement méprisé ce phénomène ? Dans cette enquête, elle nous entraîne au coeur de cette industrie : culte de l’individu, aspiration à la célébrité, banalisation de la chirurgie esthétique, apologie du clash et du harcèlement, romantisation des violences sexistes et sexuelles… Pendant que nous détournions le regard, la téléréalité s’est exportée sur les réseaux sociaux, ne cessant d’exploiter et de creuser les failles de notre société.",978-2709672498,https://m.media-amazon.com/images/I/71qDOPedprL._SY522_.jpg,JC Lattès (2 mai 2024),Constance Vilanova,Communication
"LinkedIn, booste ta visibilité: Les tutos de Dorith, la queen des punchlines aux + de 38 millions de vues en 1 an",20.9,"La reine des punchlines te confie ses meilleurs conseils et astuces pour te démarquer sur LinkedIn !

Comment passer de 0 à + de 38 millions de vues en un an sur LinkedIn ?
Dorith Naon, la reine des punchlines, te révèle ici comment elle y est parvenue. En 11 tutos, elle te livre toutes les clés pour que tu puisses toi aussi écrire des posts efficaces et originaux, te faire repérer et devenir expert LinkedIn.
Avec son style encourageant et plein d&#39humour, Dorith traite dans ce livre riche en conseils tous les thèmes majeurs du réseau social :",978-2311626520,https://m.media-amazon.com/images/I/71yU1oq3k6L._SY522_.jpg,VUIBERT; 1er édition (3 mai 2023),Dorith Naon,Communication
